corp_id,corp_name,school_id,school_name,ilearn_rate
8020,South Vermillion Com Sch Corp,8431,Ernie Pyle Elementary School,
8020,South Vermillion Com Sch Corp,8434,South Vermillion Middle School,28.70%
8020,South Vermillion Com Sch Corp,8435,Van Duyn Elementary School,
8030,Vigo County School Corp,8445,Honey Creek Middle School,48.60%
8030,Vigo County School Corp,8461,West Vigo Middle School,28.20%
8030,Vigo County School Corp,8477,Otter Creek Middle School,17.90%
8030,Vigo County School Corp,8481,Sarah Scott Middle School,15.50%
8030,Vigo County School Corp,8483,Vigo Virtual School Academy,0.00%
8030,Vigo County School Corp,8485,Woodrow Wilson Middle School,29.10%
8030,Vigo County School Corp,8497,Sugar Creek Consolidated Elem Sch,
8030,Vigo County School Corp,8505,Davis Park Elementary School,
8030,Vigo County School Corp,8510,Adelaide De Vaney Elementary Sch,
8030,Vigo County School Corp,8511,Dixie Bee Elementary School,
8030,Vigo County School Corp,8517,Farrington Grove Elementary School,
8030,Vigo County School Corp,8521,Fayette Elementary School,
8030,Vigo County School Corp,8525,Rio Grande Elementary School,
8030,Vigo County School Corp,8533,Benjamin Franklin Elem School,
8030,Vigo County School Corp,8537,Blanche E Fuqua Elementary School,
8030,Vigo County School Corp,8543,Hoosier Prairie Elementary School,
8030,Vigo County School Corp,8549,Lost Creek Elementary School,
8030,Vigo County School Corp,8575,Ouabache Elementary School,
8030,Vigo County School Corp,8593,Riley Elementary School,
8030,Vigo County School Corp,8605,Sugar Grove Elementary School,
8030,Vigo County School Corp,8607,Terre Town Elementary School,
8030,Vigo County School Corp,8611,Booker T Washington Alt Sch,***
8045,Manchester Community Schools,8625,Manchester Jr-Sr High School,
8045,Manchester Community Schools,8633,Manchester Elementary School,
8045,Manchester Community Schools,8645,Manchester Intermediate School,53.90%
8050,MSD Wabash County Schools,8651,Northfield Jr-Sr High School,
8050,MSD Wabash County Schools,8655,Southwood Jr-Sr High School,47.20%
8050,MSD Wabash County Schools,8656,Southwood Elementary School,
8050,MSD Wabash County Schools,8657,Sharp Creek Elementary School,38.50%
8050,MSD Wabash County Schools,8673,White's Jr-Sr High School,
8060,Wabash City Schools,8694,Wabash Middle School,23.10%
8060,Wabash City Schools,8706,O J Neighbours Elementary School,
8115,MSD Warren County,8729,Williamsport Elementary School,48.40%
8115,MSD Warren County,8733,Pine Village Elementary School,55.00%
8115,MSD Warren County,8737,Seeger Memorial Jr-Sr High School,
8115,MSD Warren County,8744,Warren Central Elementary School,25.00%
8130,Warrick County School Corp,8760,Castle South Middle School,54.80%
8130,Warrick County School Corp,8761,Yankeetown Elementary School,
8130,Warrick County School Corp,8764,John H Castle Elementary School,
8130,Warrick County School Corp,8769,Elberfeld Elementary School,
8130,Warrick County School Corp,8771,Tecumseh Middle School,63.00%
8130,Warrick County School Corp,8773,Lynnville Elementary School,
8130,Warrick County School Corp,8775,Castle North Middle School,62.00%
8130,Warrick County School Corp,8777,Loge Elementary School,
8130,Warrick County School Corp,8785,Tennyson Elementary School,
8130,Warrick County School Corp,8793,Boonville Middle School,63.80%
8130,Warrick County School Corp,8801,Oakdale Elementary School,
8130,Warrick County School Corp,8813,Chandler Elementary School,
8130,Warrick County School Corp,8817,Newburgh Elementary School,
8130,Warrick County School Corp,8819,Sharon Elementary School,
8205,Salem Community Schools,8861,Salem Middle School,25.90%
8205,Salem Community Schools,8864,Bradie Shrum Elementary,
8215,East Washington School Corp,8904,East Washington Elementary School,
8215,East Washington School Corp,8906,East Washington Middle School,37.00%
8220,West Washington School Corp,8869,West Washington Jr-Sr High School,
8220,West Washington School Corp,8894,West Washington Elementary School,74.30%
8305,Nettle Creek School Corporation,8985,Hagerstown Jr-Sr High School,
8305,Nettle Creek School Corporation,8989,Hagerstown Elementary School,32.80%
8355,Western Wayne Schools,8965,Lincoln Middle School,26.30%
8355,Western Wayne Schools,8971,Western Wayne Elementary School,
8360,Centerville-Abington Com Schs,8982,Centerville-Abington Jr High Sch,
8360,Centerville-Abington Com Schs,8983,Centerville-Abington Elem School,56.80%
8375,Northeastern Wayne Schools,8928,Northeastern Elementary School,
8375,Northeastern Wayne Schools,8929,Northeastern Middle School,16.50%
8385,Richmond Community Schools,8997,Test Intermediate School,13.30%
8385,Richmond Community Schools,9001,Dennis Middle School,
8385,Richmond Community Schools,9013,Charles Elementary School,
8385,Richmond Community Schools,9014,Crestdale Elementary School,
8385,Richmond Community Schools,9017,Fairview Elementary School,
8385,Richmond Community Schools,9038,Starr Elementary School,
8385,Richmond Community Schools,9045,Vaile Elementary School,
8385,Richmond Community Schools,9053,Westview Elementary School,
8385,Richmond Community Schools,9056,Community Youth Services,***
8425,Southern Wells Com Schools,9057,Southern Wells Elementary School,46.30%
8425,Southern Wells Com Schools,9058,Southern Wells Jr-Sr High School,
8435,Northern Wells Community Schools,9081,Ossian Elementary,
8435,Northern Wells Community Schools,9085,Lancaster Central School,
8435,Northern Wells Community Schools,9088,Norwell Middle School,47.50%
8445,MSD Bluffton-Harrison,9093,Bluffton-Harrison Middle School,41.30%
8445,MSD Bluffton-Harrison,9098,Bluffton-Harrison Elementary Sch,
8515,North White School Corp,9119,North White Elementary School,
8515,North White School Corp,9122,North White Middle School,16.20%
8525,Frontier School Corporation,9113,Frontier Elementary,58.90%
8525,Frontier School Corporation,9137,Frontier Jr-Sr High School,
8535,Tri-County School Corporation,9141,Tri-County Jr/Sr High School ,
8535,Tri-County School Corporation,9143,Tri-County Intermediate School,40.00%
8565,Twin Lakes School Corp,9129,Eastlawn Elementary School,
8565,Twin Lakes School Corp,9153,Roosevelt Middle School,44.00%
8565,Twin Lakes School Corp,9157,Oaklawn Elementary School,
8565,Twin Lakes School Corp,9163,Meadowlawn Elementary School,
8625,Smith-Green Community Schools,9193,Churubusco Jr-Sr High School,31.70%
8625,Smith-Green Community Schools,9197,Churubusco Elementary School,
8665,Whitley County Con Schools,9178,Little Turtle Elementary School,
8665,Whitley County Con Schools,9179,Coesse School,
8665,Whitley County Con Schools,9180,Indian Springs Middle School,35.50%
8665,Whitley County Con Schools,9186,Northern Heights Elementary School,
8665,Whitley County Con Schools,9196,Mary Raber Elementary School,
8675,Invent Learning Hub,9532,Invent Learning Hub,0.00%
8685,PLA at George H Fisher School 93,5593,PLA at George H Fisher School 93,36.60%
8690,Dynamic Minds Academy,8692,Dynamic Minds Academy,***
8950,Phalen Leadership Academy at Francis Scott Key School 103,5603,Phalen at Francis Scott Key 103,10.30%
8980,The PATH School,9971,The PATH School,4.70%
9000,Phalen Virtual Leadership Academy,9992,Phalen Virtual Leadership Academy,0.00%
9030,Otwell Miller Academy,2019,Otwell Miller Academy,
9035,Indiana Connections Career Academy,7947,Indiana Connections Career Academy,23.10%
9040,Avondale Meadows Middle School,7094,Avondale Meadows Middle School,0.00%
9045,James & Rosemary Phalen Leadership Academy Middle School,4894,James & Rosemary Phalen Leadership Academy Middle School,
9054,The Genius School,9924,The Genius School,18.20%
9060,Paramount Cottage Home,139,Paramount Cottage Home,
9065,Allegiant Preparatory Academy,1002,Allegiant Preparatory Academy,
9080,Vanguard Collegiate of Indy,1004,Vanguard Collegiate of Indy,0.00%
9085,pilotED Schools,1006,Bethel Park Elementary | pilotED Schools,16.70%
9090,Matchbook Learning  ,1041,Matchbook Learning,21.50%
9095,Urban ACT Academy,9094,Urban ACT Academy,0.00%
9120,Hoosier College and Career Academy,2528,Hoosier College and Career Academy,
9130,Adelante Schools,9993,Emma Donnan Elementary and Middle,26.70%
9150,Circle City Prep Charter School,1126,Circle City Preparatory Elementary School,28.60%
9165,Paramount Englewood,7861,Paramount Englewood,56.10%
9170,Rooted School Indianapolis,9997,Rooted School Indianapolis,
9195,Timothy L. Johnson Academy Middle ,1039,Timothy L. Johnson Academy Middle ,2.80%
9200,Archdiocese of Indianapolis,A425,St Bartholomew School,51.70%
9200,Archdiocese of Indianapolis,A550,St John Paul II Catholic School,31.30%
9200,Archdiocese of Indianapolis,A560,Saint Anthony of Padua ,40.00%
9200,Archdiocese of Indianapolis,A570,Sacred Heart School,***
9200,Archdiocese of Indianapolis,A680,Saint Nicholas School,66.70%
9200,Archdiocese of Indianapolis,A700,Saint Lawrence School,12.00%
9200,Archdiocese of Indianapolis,A730,Saint Mary's School,78.60%
9200,Archdiocese of Indianapolis,B035,Saint Gabriel Catholic School,87.50%
9200,Archdiocese of Indianapolis,B050,Holy Family School,72.70%
9200,Archdiocese of Indianapolis,B060,Our Lady Of Perpetual Help School,75.80%
9200,Archdiocese of Indianapolis,B067,St Mary of-the-Knobs Catholic Sch,91.70%
9200,Archdiocese of Indianapolis,B095,Saint Michael School,68.40%
9200,Archdiocese of Indianapolis,B265,Saint Michael School,50.00%
9200,Archdiocese of Indianapolis,B280,Saint Joseph School,16.70%
9200,Archdiocese of Indianapolis,B285,Saint Malachy School,62.80%
9200,Archdiocese of Indianapolis,B300,Saint Susanna School,30.80%
9200,Archdiocese of Indianapolis,B440,Saint Ambrose School,57.90%
9200,Archdiocese of Indianapolis,B505,Shawe Memorial High School,
9200,Archdiocese of Indianapolis,B510,Pope John XXIII Elementary School,50.00%
9200,Archdiocese of Indianapolis,B515,Saint Mary's School,80.00%
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,***
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,50.00%
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,92.10%
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,68.80%
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,19.40%
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,0.00%
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,33.30%
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,69.10%
9200,Archdiocese of Indianapolis,C305,Saint Mark School,41.50%
9200,Archdiocese of Indianapolis,C310,Saint Roch School,75.00%
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,52.10%
9200,Archdiocese of Indianapolis,C435,Saint Luke School,73.60%
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,54.10%
9200,Archdiocese of Indianapolis,C445,Saint Monica School,16.70%
9200,Archdiocese of Indianapolis,C450,Saint Pius X School,80.40%
9200,Archdiocese of Indianapolis,C545,Holy Name Catholic School,21.10%
9200,Archdiocese of Indianapolis,C585,Christ The King School,73.30%
9200,Archdiocese of Indianapolis,C590,Holy Angels Catholic School,***
9200,Archdiocese of Indianapolis,C595,Holy Cross Central School,***
9200,Archdiocese of Indianapolis,C600,Immaculate Heart of Mary School,76.60%
9200,Archdiocese of Indianapolis,C605,Our Lady Of Lourdes School,61.10%
9200,Archdiocese of Indianapolis,C615,St Anthony Catholic School,20.80%
9200,Archdiocese of Indianapolis,C625,Central Catholic School,14.80%
9200,Archdiocese of Indianapolis,C645,Saint Joan Of Arc School,16.70%
9200,Archdiocese of Indianapolis,C650,St Michael St Gabriel Archangels School,14.60%
9200,Archdiocese of Indianapolis,C655,Saint Philip Neri School,3.60%
9200,Archdiocese of Indianapolis,C665,Saint Simon The Apostle School,69.70%
9200,Archdiocese of Indianapolis,C670,St Therese Little Flower School,34.50%
9200,Archdiocese of Indianapolis,C675,Saint Thomas Aquinas School,75.00%
9200,Archdiocese of Indianapolis,C715,Cardinal Ritter High School,
9200,Archdiocese of Indianapolis,C795,Saint Christopher School,40.00%
9200,Archdiocese of Indianapolis,C900,Saint Charles Borromeo School,71.80%
9200,Archdiocese of Indianapolis,D130,Saint Louis School,41.40%
9200,Archdiocese of Indianapolis,D140,Saint Mary Elementary School,***
9200,Archdiocese of Indianapolis,D335,Saint Joseph School,
9200,Archdiocese of Indianapolis,D720,Saint Patrick School,50.00%
9200,Archdiocese of Indianapolis,D840,Seton Catholic Elementary,61.30%
9200,Archdiocese of Indianapolis,D842,Seton Catholic High School,
9205,Diocese of Gary,B755,Aquinas School at St Andrew's,20.00%
9205,Diocese of Gary,B775,Saint Michael School,54.50%
9205,Diocese of Gary,B780,Saint John Evangelist School,62.90%
9205,Diocese of Gary,B835,Saint Mary Catholic Comm School,64.70%
9205,Diocese of Gary,B865,St Stanislaus School,18.80%
9205,Diocese of Gary,B930,Saint Mary School,28.60%
9205,Diocese of Gary,B950,Saint Casimir School,11.10%
9205,Diocese of Gary,B960,Saint John Bosco School,22.70%
9205,Diocese of Gary,B965,Saint John The Baptist School,62.50%
9205,Diocese of Gary,C025,Our Lady Of Grace School,23.80%
9205,Diocese of Gary,C060,Saint Thomas More School,65.10%
9205,Diocese of Gary,C105,Notre Dame Catholic School,80.00%
9205,Diocese of Gary,C110,Queen Of All Saints School,31.80%
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,***
9205,Diocese of Gary,D050,Saint Patrick School,93.30%
9205,Diocese of Gary,D065,Nativity of Our Savior School,40.90%
9205,Diocese of Gary,D085,Saint Paul Catholic School,68.80%
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,27.30%
9210,Diocese of Lafayette Catholic Sch,A795,St. Michael Catholic School,50.00%
9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,***
9210,Diocese of Lafayette Catholic Sch,B215,Our Lady Of Mt Carmel School,90.90%
9210,Diocese of Lafayette Catholic Sch,B216,Saint Maria Goretti School,64.40%
9210,Diocese of Lafayette Catholic Sch,B227,Saint Louis de Montfort School,78.60%
9210,Diocese of Lafayette Catholic Sch,B246,Our Lady of Grace School,65.00%
9210,Diocese of Lafayette Catholic Sch,B395,Sts Joan of Arc & Patrick School,76.00%
9210,Diocese of Lafayette Catholic Sch,B475,Saint Augustine School,
9210,Diocese of Lafayette Catholic Sch,C190,Saint Mary School,45.50%
9210,Diocese of Lafayette Catholic Sch,C211,Holy Cross School,23.50%
9210,Diocese of Lafayette Catholic Sch,D415,Central Catholic Jr-Sr High School,
9210,Diocese of Lafayette Catholic Sch,D420,Saint Boniface School,64.40%
9210,Diocese of Lafayette Catholic Sch,D425,Saint Lawrence Elementary School,65.70%
9210,Diocese of Lafayette Catholic Sch,D430,Saint Mary Cathedral School,
9215,Diocese of Evansville,A660,Washington Catholic Mid/High Sch,40.00%
9215,Diocese of Evansville,A665,Washington Catholic Elementary Sch,
9215,Diocese of Evansville,A871,Holy Trinity Catholic School,73.20%
9215,Diocese of Evansville,B105,St Joseph School,
9215,Diocese of Evansville,B115,Holy Cross School,
9215,Diocese of Evansville,B120,Saint James School,60.90%
9215,Diocese of Evansville,B125,Saints Peter & Paul School,
9215,Diocese of Evansville,B560,Rivet Middle & High School,25.00%
9215,Diocese of Evansville,B565,Flaget Elementary School,
9215,Diocese of Evansville,D095,St Matthew School,
9215,Diocese of Evansville,D100,St Philip School,60.90%
9215,Diocese of Evansville,D105,Saint Wendel School,71.40%
9215,Diocese of Evansville,D370,St Bernard Catholic School,57.10%
9215,Diocese of Evansville,D545,Annuc Cthlc Sch @ Christ the King,64.30%
9215,Diocese of Evansville,D550,Corpus Christi School,70.60%
9215,Diocese of Evansville,D555,Good Shepherd School,67.60%
9215,Diocese of Evansville,D560,Holy Redeemer School,66.70%
9215,Diocese of Evansville,D565,Holy Rosary School,74.40%
9215,Diocese of Evansville,D570,Annunciation Cthlc at Holy Spirit,28.60%
9215,Diocese of Evansville,D580,Westside Catholic School,64.70%
9215,Diocese of Evansville,D590,St Benedict Cathedral School,81.00%
9215,Diocese of Evansville,D605,Saint Joseph School,76.90%
9215,Diocese of Evansville,D610,Resurrection School,64.10%
9215,Diocese of Evansville,D815,Saint John The Baptist School,88.20%
9220,Diocese of Fort Wayne - South Bend,A035,Saint Joseph School,42.30%
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Ann Seton Catholic Sch,26.70%
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,76.90%
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,23.50%
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,26.70%
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,43.00%
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,29.50%
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,6.70%
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,66.70%
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,0.00%
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,84.30%
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,***
9220,Diocese of Fort Wayne - South Bend,A340,Saint Rose of Lima School,***
9220,Diocese of Fort Wayne - South Bend,A350,St Joseph Hessen Cassel Cath Sch,38.50%
9220,Diocese of Fort Wayne - South Bend,A355,Saint John The Baptist Catholic ,52.00%
9220,Diocese of Fort Wayne - South Bend,A360,Saint Louis Besancon Catholic Sch,22.20%
9220,Diocese of Fort Wayne - South Bend,A735,Saint Joseph School,
9220,Diocese of Fort Wayne - South Bend,A975,St Thomas The Apostle School,57.70%
9220,Diocese of Fort Wayne - South Bend,A980,St Vincent de Paul School,20.00%
9220,Diocese of Fort Wayne - South Bend,B020,St John Evangelist School,***
9220,Diocese of Fort Wayne - South Bend,B418,Huntington Catholic School,36.40%
9220,Diocese of Fort Wayne - South Bend,B605,Sacred Heart School,63.20%
9220,Diocese of Fort Wayne - South Bend,C855,Saint Michael School,68.80%
9220,Diocese of Fort Wayne - South Bend,C980,Saint Mary Elementary School,62.50%
9220,Diocese of Fort Wayne - South Bend,D164,St Pius X Catholic School,90.20%
9220,Diocese of Fort Wayne - South Bend,D177,Mishawaka Catholic School,55.60%
9220,Diocese of Fort Wayne - South Bend,D198,Queen of Peace School,***
9220,Diocese of Fort Wayne - South Bend,D230,Christ The King School,59.20%
9220,Diocese of Fort Wayne - South Bend,D235,Corpus Christi School,20.80%
9220,Diocese of Fort Wayne - South Bend,D240,Holy Cross School,9.10%
9220,Diocese of Fort Wayne - South Bend,D245,Holy Family School,11.10%
9220,Diocese of Fort Wayne - South Bend,D250,Our Lady Of Hungary School,5.90%
9220,Diocese of Fort Wayne - South Bend,D255,Saint Adalbert School,0.00%
9220,Diocese of Fort Wayne - South Bend,D260,Saint Anthony De Padua School,70.00%
9220,Diocese of Fort Wayne - South Bend,D265,Saint John The Baptist School,0.00%
9220,Diocese of Fort Wayne - South Bend,D270,Saint Joseph School,81.00%
9220,Diocese of Fort Wayne - South Bend,D275,Saint Jude Catholic School,42.30%
9220,Diocese of Fort Wayne - South Bend,D285,Saint Matthew Cathedral School,9.70%
9220,Diocese of Fort Wayne - South Bend,D805,Saint Bernard Elementary School,***
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,***
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,57.10%
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,25.00%
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,22.90%
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,54.80%
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,40.00%
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,16.20%
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,23.10%
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,27.30%
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,***
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,25.00%
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,72.70%
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,41.20%
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,66.70%
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,27.30%
9230,Lutheran Schools of Indiana,A435,Saint Peters Lutheran School,52.00%
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,***
9230,Lutheran Schools of Indiana,A985,Trinity Lutheran School,20.00%
9230,Lutheran Schools of Indiana,B260,Zion Lutheran School,25.00%
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,***
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,***
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,53.80%
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,60.00%
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,41.70%
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,25.00%
9230,Lutheran Schools of Indiana,B892,Ascension Lutheran Christian Schl,***
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,***
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,18.80%
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,50.00%
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,46.70%
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,63.60%
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,13.30%
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,41.70%
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,18.20%
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,***
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,***
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,45.50%
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,***
9230,Lutheran Schools of Indiana,D375,Saint Peter Lutheran School,63.20%
9230,Lutheran Schools of Indiana,D435,Saint James Lutheran School,56.30%
9230,Lutheran Schools of Indiana,D625,Evansville Lutheran School,35.70%
9240,The Oaks Academy,B297,The Oaks Academy - Brookside,
9240,The Oaks Academy,C773,The Oaks Academy - Fall Creek,
9240,The Oaks Academy,C774,The Oaks Academy - Middle School,65.00%
9310,Charter School of the Dunes,1535,Charter School of the Dunes,3.80%
9320,Community Montessori Inc,1536,Community Montessori,20.70%
9325,Options Charter Schools,2524,Options Westfield,7.70%
9325,Options Charter Schools,2551,Options Noblesville,***
9330,Irvington Community School,1537,Irvington Community School,10.10%
9350,Timothy L Johnson Academy,1539,Timothy L Johnson Academy,
9365,Enlace Academy,5667,Enlace Academy,2.80%
9380,Christel House Academy South,5874,Christel House Academy South,16.10%
9395,Christel House Academy West,5871,Christel House Academy West,9.80%
9400,KIPP Indy College Prep Middle,5860,KIPP Indy College Prep Middle,6.60%
9410,KIPP Indy Unite Elementary,5741,KIPP Indy Unite Elementary,
9425,Tindley Genesis Academy,5621,Tindley Genesis Academy,4.40%
9430,Tindley Summit Academy,5629,Tindley Summit Academy,5.00%
9445,Charles A Tindley Accelerated Sch,6208,Charles A Tindley Accelerated Sch,
9460,Thea Bowman Leadership Academy,4022,Thea Bowman Leadership Academy,2.70%
9465,Rural Community Schools Inc,7951,Rural Community Academy,10.00%
9485,SE Neighborhood Sch of Excellence,5868,SE Neighborhood Sch of Excellence,7.90%
9495,Joshua Academy,8203,Joshua Academy,6.70%
9505,Indiana Agriculture and Technology,5472,Indiana Agriculture and Technology,
9531,Paramount Online Academy,9701,Paramount Online Academy,15.20%
9533,Promise Prep,9703,Promise Prep,
9534,Indy Steam Academy,9704,Indy Steam Academy,0.00%
9535,Gary Lighthouse Charter School,4130,Gary Lighthouse Charter School,10.00%
9536,Lawrence County Independent Schools,9706,Lawrence County Independent Schools,4.20%
9537,The Nature School of Central Indiana,9707,The Nature School of Central Indiana,9.10%
9538,Herron Preparatory Academy,9702,Herron Preparatory Academy,
9545,21st Century Charter Sch of Gary,4164,21st Century Charter Sch of Gary,1.10%
9555,East Chicago Urban Enterprise Academy,3935,East Chicago Urban Enterprise Academy,0.00%
9575,Victory College Prep,5523,Victory College Prep,37.70%
9595,East Chicago Lighthouse Charter,3971,East Chicago Lighthouse,11.60%
9605,IN Sch for the Blind & Vis Imprd,C460,IN Sch for the Blind & Vis Imprd,***
9610,Indiana School For The Deaf,C695,Indiana School For The Deaf,9.50%
9615,Andrew J Brown Academy,5488,Andrew J Brown Academy,15.10%
9620,Burris Laboratory School,1441,Burris Laboratory School,40.70%
9645,Avondale Meadows Academy,5716,Avondale Meadows Academy,
9665,Geist Montessori Academy,2572,Geist Montessori Academy,45.50%
9680,Paramount Brookside ,5508,Paramount Brookside ,76.50%
9685,Aspire Charter Academy,4043,Aspire Charter Academy,11.30%
9690,Renaissance Academy Charter School,4711,Renaissance Academy Charter School,60.70%
9705,Hammond Academy of Science & Tech,4486,Hammond Academy of Science & Tech,13.20%
9722,Springville Community Academy,9107,Springville Community Academy,9.50%
9725,Canaan Community Academy,3312,Canaan Community Academy,11.80%
9735,Inspire Academy - A Sch of Inquiry,1518,Inspire Academy - A Sch of Inquiry,0.00%
9737,Liberty Grove Schools,9002,Liberty Grove Schools,0.00%
9760,Smith Academy for Excellence,242,Smith Academy for Excellence,6.70%
9785,IN Math & Science Academy,5837,IN Math & Science Academy,49.10%
9790,Anderson Preparatory Academy,5092,Anderson Preparatory Academy,3.30%
9829,Monarca Academy,9839,Monarca Academy,9.50%
9835,The Bloomington Project School,6215,The Bloomington Project School,43.80%
9870,Discovery Charter School,6824,Discovery Charter School,42.60%
9875,Rock Creek Community Academy,771,Rock Creek Community Academy,10.00%
9895,IN Math & Science Academy - North,5444,IN Math & Science Academy - North,11.10%
9905,Indiana Connections Academy,7944,Indiana Connections Academy,15.00%
9920,Damar Charter Academy,5191,Damar Charter Academy,***
9925,Phalen Leadership Academy - IN Inc,5496,Phalen Leadership Academy - IN Inc,5.00%
9935,Vision Academy,5899,Vision Academy,4.90%
9950,Dugger Union Community School Corp,7952,Dugger Union Community School Corp,29.50%
9954,Phalen Leadership Academy at Louis B Russell School 48,5548,Louis B Russell Jr School 48,11.80%
9955,Mays Community Academy,7231,Mays Community Academy,***
9960,Success Academy Primary School,7562,Success Academy Primary School,
9965,Career Academy Middle School,7563,Career Academy Middle School,3.20%
9970,ACE Preparatory Academy,1111,ACE Preparatory Academy,
9975,Global Preparatory Academy,1112,Global Preparatory Academy,10.60%
9980,Steel City Academy,1113,Steel City Academy,0.00%
9985,Seven Oaks Classical School,1114,Seven Oaks Classical School,72.70%
9990,Higher Institute of Arts & Tech,1116,Higher Institute of Arts & Tech,4.20%
-999,Independent Non-Public Schools,A004,Hagia Sophia Classical Academy,***
-999,Independent Non-Public Schools,A102,Maple Creek Adventist Academy,
-999,Independent Non-Public Schools,A119,Dana Christian School Corporation,***
-999,Independent Non-Public Schools,A121,Riverview Adventist Christian Acad,***
-999,Independent Non-Public Schools,A126,Edinburgh Christian School,***
-999,Independent Non-Public Schools,A149,Apogee School For The Gifted ,***
-999,Independent Non-Public Schools,A170,Blackhawk Christian Mdl/High Sch,
-999,Independent Non-Public Schools,A172,Blackhawk Christian Elementary Sch,84.00%
-999,Independent Non-Public Schools,A208,Marian University Preparatory School,***
-999,Independent Non-Public Schools,A236,Cornerstone College Prep Sch,***
-999,Independent Non-Public Schools,A249,Central Christian School,78.60%
-999,Independent Non-Public Schools,A260,Aboite Christian School,***
-999,Independent Non-Public Schools,A275,Crossroad Child & Family Services,***
-999,Independent Non-Public Schools,A303,FaithPrep Indiana,***
-999,Independent Non-Public Schools,A304,GEO Focus Academy,16.70%
-999,Independent Non-Public Schools,A306,Harriet Tubman School of Excellence,***
-999,Independent Non-Public Schools,A308,Islamic Academy of Kendallville,***
-999,Independent Non-Public Schools,A311,Saint Thomas More Academy,35.30%
-999,Independent Non-Public Schools,A450,Columbus Christian School Inc,47.80%
-999,Independent Non-Public Schools,A480,James E Davis School,
-999,Independent Non-Public Schools,A724,Good Shepherd Christian Academy,***
-999,Independent Non-Public Schools,A740,Lakewood Park Christian School,48.00%
-999,Independent Non-Public Schools,A746,Heritage Hall Christian School,27.30%
